,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T
284,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.11108561131836753,0.3412342646277786,300
285,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3447694505748125,0.35867090115346595,300
286,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39344081412718507,0.3565263168580647,300
287,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.26669995843121935,0.3583170506213209,300
288,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.35117469151604763,0.07284909086213746,300
289,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.33456460061247323,0.6421638827108925,300
290,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4890683539041182,0.229669124283652,300
291,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.011830241084811715,0.6858114912960936,300
292,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3438349903822914,0.3886092350346584,300
293,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.32248753697687726,0.2740654760132924,300
294,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5218571687521876,0.12634829261320238,300
295,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.168870316919394,0.42841317055923733,300
296,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3273439753490546,0.33507283950016475,300
297,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3502609561930287,0.2938514612049091,300
298,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.7921643988936128,0.0380163483474844,300
299,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.08355049424715248,0.46021696281181124,300
300,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.10124399441901966,0.2726803972137142,300
301,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.43045507914220493,0.4014349220415694,300
302,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3279556034581191,0.18812112387800678,300
303,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3233857892257918,0.6031820572115586,300
304,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.29974543727729897,0.25303224377797034,300
305,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3524919804223371,0.40986395493671934,300
306,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.44865539931069076,0.0933003775435677,300
307,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.10709166745271721,0.7657324655583274,300
308,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2785210061535557,0.04813735008959848,300
309,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3555770140962985,0.38857784872850604,300
310,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5322218486783556,0.3702598180572717,300
311,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.19921396460792803,0.3026725802147609,300
312,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6411481148050748,0.3297989567143938,300
313,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3064217740434359,0.35170332081591693,300
314,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5626790820406055,0.21150899533565354,300
315,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.15649244923984115,0.46427198531631203,300
316,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.02783598752739697,0.3339545183377876,300
317,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5533550707150993,0.31785647766536185,300
318,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3888236925035258,0.06792426902704653,300
319,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.25703551821252024,0.5078913766240615,300
320,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.35880771412036716,0.1348244723381534,300
321,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.30542297048309636,0.4246395573625592,300
322,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4402178639762587,0.119301541411163,300
323,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.040171265240702934,0.727135986738532,300
324,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.22785790887095503,0.48412743825108784,300
325,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3988640428848853,0.3221286528094505,300
326,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.8250926719530577,0.11876476555553457,300
327,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.12632319223518937,0.4846497657295701,300
328,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4472786133155567,0.45772788964899364,300
329,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2881826392796133,0.3288817325239874,300
330,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.583518434745288,0.16586823996124817,300
331,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.08579615497019057,0.5307680115144225,300
332,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1078559242152902,0.031120638615118268,300
333,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4618793628093294,0.4520563999874953,300
334,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3666384636497472,0.22727968352446887,300
335,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.30005022296531375,0.41029329576610707,300
336,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.23081102246519353,0.26202779391310593,300
337,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.49366565800616463,0.42123379386720605,300
338,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5789338325744776,0.018608968548006474,300
339,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.06010489145200555,0.6845029535700945,300
340,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.332672203483943,0.405918737244969,300
341,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.327835282243103,0.3278643736791546,300
342,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.46309005052234364,0.23817724052271896,300
343,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.21349588895130228,0.41271017324228987,300
344,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.35214235653023646,0.10330468225102234,300
345,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3048496201289069,0.3968454203897691,300
346,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5163350137737387,0.3246312228480852,300
347,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1336710672741538,0.32413631254284625,300
348,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.009338863944443433,0.35758257566143553,300
349,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5075065799005343,0.34244847212835744,300
350,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3556218936437618,0.0872290443431303,300
351,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3554046305646936,0.6218700571368787,300
352,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.42165172210547186,0.24382668524650403,300
353,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.29280751270692174,0.3878557398960059,300
354,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.7992529524083681,0.1338739304358344,300
355,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.01573272808028241,0.4618528214615283,300
356,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2290429630998758,0.11284138785151439,300
357,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3767638603247859,0.4412777064371064,300
358,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.34621016739466065,0.22263360045647843,300
359,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.28479927743288475,0.5519462993914855,300
360,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2284363230855153,0.14628569722328688,300
361,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39271216218793076,0.4890786459385925,300
362,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4503851857505028,0.16687507585450517,300
363,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.12851977982087598,0.5244131476101331,300
364,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.15056036719459956,0.7713787475068896,300
365,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4109795868174762,0.243953808610935,300
366,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6327408959833669,0.06645791074214946,300
367,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.21902267888127347,0.47989600850853276,300
368,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6648036261739507,0.001941111511858082,300
369,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.242495087103532,0.37410505114366577,300
370,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.513584694729741,0.22955703787206896,300
371,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.07815539755375762,0.38544548392063255,300
372,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.115054085926129,0.2827283150983507,300
373,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.537009756800877,0.4587390223816372,300
374,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.467170357919091,0.15144605102156605,300
375,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.217713178132872,0.5729196620926987,300
376,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.20538179661619846,0.34623251020366397,300
377,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4347043363380883,0.3657612682277631,300
378,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.46085662425902374,0.04262052879212811,300
379,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.15254579731717516,0.7535120070688542,300
380,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.08889408725865851,0.24797532361340302,300
381,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4050521042012526,0.330262290222969,300
382,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5486641081878694,0.30157123106368067,300
383,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.23605544799368483,0.3084725405543682,300
384,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5001623441511404,0.045635808683897314,300
385,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.26320586045486216,0.4290628673899025,300
386,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6562892631593957,0.2558550761443605,300
387,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.03968393466338515,0.358397041971977,300
388,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.17256211179159264,0.2892296635790672,300
389,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.41953499484562284,0.3958018254415687,300
390,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3937350609022354,0.13855023313711112,300
391,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.23061983868141755,0.6884663071807728,300
392,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.20761447702809896,0.2861643006287858,300
393,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5011188815626542,0.478771343068168,300
394,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5726097095788771,0.06885937424006318,300
395,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.11048201635206596,0.6869245419277568,300
396,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.20069478688943893,0.3298787039902384,300
397,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.35034513235744097,0.2856606420125584,300
398,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4531516095275845,0.20846667233306013,300
399,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2353471503405802,0.3653043777817123,300
400,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5426411603396788,0.3874395698976151,300
401,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2843335694391922,0.32293076194750747,300
402,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.688433118586857,0.10628762823439389,300
403,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.05045946774595217,0.5706831773143588,300
404,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1477598481998693,0.06872263590278736,300
405,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4171671693409729,0.4812479757483548,300
406,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.36547316051804396,0.2617445691148904,300
407,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2547340584178639,0.4047163980125332,300
408,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.25837422571177365,0.1627620093659605,300
409,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3649577908581847,0.43663671066048704,300
410,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39343041957132,0.17562663737890657,300
411,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2067568153593172,0.6429622018746731,300
412,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.03432078389349668,0.5218831731157703,300
413,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4606237452116044,0.25057378153059684,300
414,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.8506662796723855,0.027554236657074578,300
415,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.20411860479416047,0.4113328634489674,300
416,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.33191333441968873,0.2910201940727025,300
417,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.37547350712241584,0.39973949087628063,300
418,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5343069558619161,0.02632613315819923,300
419,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.0021248343479712056,0.9956015471484638,300
420,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2590061247194346,0.2403111510508176,300
421,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.336503961481095,0.35038907435484146,300
422,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.576617688734991,0.2506173528407595,300
423,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.14443339785239537,0.3751422688057966,300
424,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5699134048705613,0.18694778452248798,300
425,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2616675565659637,0.3735851514943751,300
426,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5006549813061211,0.26145413014920205,300
427,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.11394840142649416,0.4292135086290731,300
428,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.07050851733382829,0.2182738274046511,300
429,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.528024701298599,0.4001696278576528,300
430,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4341253775126951,0.12369772487313145,300
431,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.259585475949966,0.5267706624242361,300
432,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.28293888096947556,0.09737239439917401,300
433,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39305081685331805,0.49673458146196886,300
434,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.48812136225773634,0.16231517592650388,300
435,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.10220818217492517,0.560825474451361,300
436,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.18212007247428927,0.6983871217416218,300
437,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.36414228086085193,0.25537133355506153,300
438,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5988516415736859,0.06373057922765829,300
439,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1754590826259356,0.523042684498363,300
440,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.28894205355850616,0.40498719103758046,300
441,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.36448074304313244,0.3515007648221315,300
442,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.748422302963621,0.20783601621414266,300
443,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.11451697862339434,0.47044822014845317,300
444,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.044987603369029475,0.01694293656707886,300
445,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.41253577409124964,0.38585336937651354,300
446,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.28102838185838863,0.21387796517160937,300
447,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4043870852255891,0.4302587005370361,300
448,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.27918006047244043,0.17900642560493663,300
449,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3536904365241202,0.48720798795516884,300
450,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5078447076698367,0.11992938679628594,300
451,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.03494117425224663,0.628330892708053,300
452,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.7445444231696555,0.1998745177756315,300
453,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3064194308605652,0.36339477201383585,300
454,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5071035383067515,0.28310663483564025,300
455,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.20069627138264648,0.4136550297941348,300
456,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4089356949101999,0.1955723111810137,300
457,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.313352400880173,0.38057399837807704,300
458,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6940319279852066,0.22012220518930706,300
459,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.08393657633124575,0.4178905189805364,300
460,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.09638514409011457,0.3749068441925412,300
461,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4676761431915434,0.3125144848738115,300
462,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.373985240333779,0.06825449628476536,300
463,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2764327673005623,0.6301419312698447,300
464,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.367717428525,0.07413638198411034,300
465,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.29844581930620007,0.510637252768825,300
466,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39682658974651214,0.21521868054960125,300
467,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.11775961104818305,0.7894235404998138,300
468,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.19569831203054053,0.34439221740795245,300
469,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39904921482317424,0.29070536999484486,300
470,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6822733184380254,0.15554262228425855,300
471,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1808081389126634,0.3876877563089213,300
472,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.31500774759637484,0.4551983283413853,300
473,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.3268628340722943,0.23441616153768932,300
474,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.6201974656248735,0.006123690645554531,300
475,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.13165552897126817,0.4954253220232389,300
476,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.013004894753148378,0.2076617292409024,300
477,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5117466675077578,0.455011868859051,300
478,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.35599766831431645,0.2605217889409845,300
479,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.32857102691102974,0.4922744837169498,300
480,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5579243498958634,0.3020195218402073,300
481,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.24112731525445338,0.37492580912773343,300
482,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5881154425709024,0.21041064887020883,300
483,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.011780983129889436,0.5462897328981773,300
484,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.14538036026877021,0.25178743223883054,300
485,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.535235861845799,0.3669681945947672,300
486,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.522550777602779,0.02662096983741525,300
487,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.18686533921668524,0.5536366232046404,300
488,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.25300063868755474,0.19697528715992726,300
489,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.37742739906313,0.3685056469754089,300
490,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.4312115865981195,0.09259449313562422,300
491,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1494269715683073,0.6520474600754188,300
492,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.1434461295902565,0.22674129599039966,300
493,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.37758960701016436,0.40297131305611583,300
494,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.5601208255112875,0.4316727693235932,300
495,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.2218588152483209,0.3408556885036636,300
496,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.30135586980493345,0.3491063802317319,300
